# THE SWAPPABLE INPUT of the dispatch-floor pipeline. write_floors.py,
# input_comparison_report and test_outputs.py read floors from THIS FILE
# ONLY. Floors the full fossil fleet (relac_io.nonren_floor_techs), on a
# residual+forced basis, 2027-2050 only (2023-2026 frozen). COMMITTED
# scenarios (OPT,VGB) use a flat plan-grounded/historical CF; PERMISSIVE
# scenarios (BAU,INV) start at the committed plan-grounded/historical CF
# and decline after HOLD_UNTIL=2030 to KEEP_WARM=0.05 by 2050. To change
# a CF: edit PLAN_GROUNDED / CF_BY_FUEL_FALLBACK
# in make_candidates.py and re-run it, then re-run write_floors.py.
Scenario,TECHNOLOGY,country,fuel,YEAR,fleet_GW,forced_GW,residual_GW,contracted_CF,cf_source,cf_quality,floor_PJ,profile,status,commissioning_year
BAU,PWRCOAGTMXX,GTM,COA,2047,0.5282,0.0,0.5282,0.1175,plan_grounded,grounded,1.9572,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAGTMXX,GTM,COA,2048,0.5282,0.0,0.5282,0.095,plan_grounded,grounded,1.5824,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAGTMXX,GTM,COA,2049,0.5282,0.0,0.5282,0.0725,plan_grounded,grounded,1.2077,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAGTMXX,GTM,COA,2050,0.5282,0.0,0.5282,0.05,plan_grounded,grounded,0.8329,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2027,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2028,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2029,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2030,5.463,0.0,5.463,0.3061,historical_implied,historical,52.7313,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2031,5.463,0.0,5.463,0.2933,historical_implied,historical,50.5254,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2032,5.463,0.0,5.463,0.2805,historical_implied,historical,48.3196,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2033,5.463,0.0,5.463,0.2677,historical_implied,historical,46.1137,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2034,5.463,0.0,5.463,0.2549,historical_implied,historical,43.9079,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2035,5.463,0.0,5.463,0.2421,historical_implied,historical,41.702,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2036,5.463,0.0,5.463,0.2293,historical_implied,historical,39.4961,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2037,5.463,0.0,5.463,0.2165,historical_implied,historical,37.2903,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2038,5.463,0.0,5.463,0.2036,historical_implied,historical,35.0844,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2039,5.463,0.0,5.463,0.1908,historical_implied,historical,32.8785,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2040,5.463,0.0,5.463,0.178,historical_implied,historical,30.6727,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2041,5.463,0.0,5.463,0.1652,historical_implied,historical,28.4668,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2042,5.463,0.0,5.463,0.1524,historical_implied,historical,26.261,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2043,5.463,0.0,5.463,0.1396,historical_implied,historical,24.0551,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2044,5.463,0.0,5.463,0.1268,historical_implied,historical,21.8492,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2045,5.463,0.0,5.463,0.114,historical_implied,historical,19.6434,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2046,5.463,0.0,5.463,0.1012,historical_implied,historical,17.4375,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2047,5.463,0.0,5.463,0.0884,historical_implied,historical,15.2316,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2048,5.463,0.0,5.463,0.0756,historical_implied,historical,13.0258,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2049,5.463,0.0,5.463,0.0628,historical_implied,historical,10.8199,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAMEXXX,MEX,COA,2050,5.463,0.0,5.463,0.05,historical_implied,historical,8.6141,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2027,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2028,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2029,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2030,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2031,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2032,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2033,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2034,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2035,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2036,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2037,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2038,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2039,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2040,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2041,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2042,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2043,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2044,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2045,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2046,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2047,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2048,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2049,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPANXX,PAN,COA,2050,0.3,0.0,0.3,0.01,plan_grounded,grounded,0.0946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2027,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2028,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2029,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2030,0.015,0.0,0.015,0.1733,historical_implied,historical,0.082,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2031,0.015,0.0,0.015,0.1672,historical_implied,historical,0.0791,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2032,0.015,0.0,0.015,0.161,historical_implied,historical,0.0762,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2033,0.015,0.0,0.015,0.1548,historical_implied,historical,0.0732,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2034,0.015,0.0,0.015,0.1487,historical_implied,historical,0.0703,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2035,0.015,0.0,0.015,0.1425,historical_implied,historical,0.0674,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2036,0.015,0.0,0.015,0.1363,historical_implied,historical,0.0645,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2037,0.015,0.0,0.015,0.1302,historical_implied,historical,0.0616,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2038,0.015,0.0,0.015,0.124,historical_implied,historical,0.0587,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2039,0.015,0.0,0.015,0.1178,historical_implied,historical,0.0557,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2040,0.015,0.0,0.015,0.1117,historical_implied,historical,0.0528,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2041,0.015,0.0,0.015,0.1055,historical_implied,historical,0.0499,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2042,0.015,0.0,0.015,0.0993,historical_implied,historical,0.047,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2043,0.015,0.0,0.015,0.0932,historical_implied,historical,0.0441,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2044,0.015,0.0,0.015,0.087,historical_implied,historical,0.0412,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2045,0.015,0.0,0.015,0.0808,historical_implied,historical,0.0382,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2046,0.015,0.0,0.015,0.0747,historical_implied,historical,0.0353,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2047,0.015,0.0,0.015,0.0685,historical_implied,historical,0.0324,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2048,0.015,0.0,0.015,0.0623,historical_implied,historical,0.0295,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2049,0.015,0.0,0.015,0.0562,historical_implied,historical,0.0266,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRCOAPERXX,PER,COA,2050,0.015,0.0,0.015,0.05,historical_implied,historical,0.0237,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2027,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2028,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2029,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2030,19.526,0.0,19.526,0.37,plan_grounded,grounded,227.8356,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2031,19.526,0.0,19.526,0.354,plan_grounded,grounded,217.9833,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2032,19.526,0.0,19.526,0.338,plan_grounded,grounded,208.1309,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2033,19.526,0.0,19.526,0.322,plan_grounded,grounded,198.2786,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2034,19.526,0.0,19.526,0.306,plan_grounded,grounded,188.4262,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2035,19.526,0.0,19.526,0.29,plan_grounded,grounded,178.5739,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2036,19.526,0.0,19.526,0.274,plan_grounded,grounded,168.7215,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2037,19.526,0.0,19.526,0.258,plan_grounded,grounded,158.8692,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2038,19.526,0.0,19.526,0.242,plan_grounded,grounded,149.0168,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2039,19.526,0.0,19.526,0.226,plan_grounded,grounded,139.1645,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2040,19.526,0.0,19.526,0.21,plan_grounded,grounded,129.3121,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2041,19.526,0.0,19.526,0.194,plan_grounded,grounded,119.4598,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2042,19.526,0.0,19.526,0.178,plan_grounded,grounded,109.6074,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2043,19.526,0.0,19.526,0.162,plan_grounded,grounded,99.7551,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2044,19.526,0.0,19.526,0.146,plan_grounded,grounded,89.9027,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2045,19.526,0.0,19.526,0.13,plan_grounded,grounded,80.0504,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2046,19.526,0.0,19.526,0.114,plan_grounded,grounded,70.198,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2047,19.526,0.0,19.526,0.098,plan_grounded,grounded,60.3456,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2048,19.526,0.0,19.526,0.082,plan_grounded,grounded,50.4933,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2049,19.526,0.0,19.526,0.066,plan_grounded,grounded,40.6409,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSARGXX,ARG,NGS,2050,19.526,0.0,19.526,0.05,plan_grounded,grounded,30.7886,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2027,2.7192,0.0,2.7192,0.36,plan_grounded,grounded,30.871,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2028,2.7192,0.0,2.7192,0.36,plan_grounded,grounded,30.871,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2029,2.7192,0.0,2.7192,0.36,plan_grounded,grounded,30.871,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2030,2.7192,0.0,2.7192,0.36,plan_grounded,grounded,30.871,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2031,2.7192,0.0,2.7192,0.3445,plan_grounded,grounded,29.5418,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2032,2.7192,0.0,2.7192,0.329,plan_grounded,grounded,28.2126,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2033,2.7192,0.0,2.7192,0.3135,plan_grounded,grounded,26.8835,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2034,2.7192,0.0,2.7192,0.298,plan_grounded,grounded,25.5543,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2035,2.7192,0.0,2.7192,0.2825,plan_grounded,grounded,24.2251,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2036,2.7192,0.0,2.7192,0.267,plan_grounded,grounded,22.896,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2037,2.7192,0.0,2.7192,0.2515,plan_grounded,grounded,21.5668,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2038,2.7192,0.0,2.7192,0.236,plan_grounded,grounded,20.2376,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2039,2.7192,0.0,2.7192,0.2205,plan_grounded,grounded,18.9085,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2040,2.7192,0.0,2.7192,0.205,plan_grounded,grounded,17.5793,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2041,2.7192,0.0,2.7192,0.1895,plan_grounded,grounded,16.2501,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2042,2.7192,0.0,2.7192,0.174,plan_grounded,grounded,14.921,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2043,2.7192,0.0,2.7192,0.1585,plan_grounded,grounded,13.5918,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2044,2.7192,0.0,2.7192,0.143,plan_grounded,grounded,12.2626,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2045,2.7192,0.0,2.7192,0.1275,plan_grounded,grounded,10.9335,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2046,2.7192,0.0,2.7192,0.112,plan_grounded,grounded,9.6043,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2047,2.7192,0.0,2.7192,0.0965,plan_grounded,grounded,8.2751,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2048,2.7192,0.0,2.7192,0.081,plan_grounded,grounded,6.946,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2049,2.7192,0.0,2.7192,0.0655,plan_grounded,grounded,5.6168,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBOLXX,BOL,NGS,2050,2.7192,0.0,2.7192,0.05,plan_grounded,grounded,4.2876,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSBRAXX,BRA,NGS,2027,18.865,0.605,18.26,0.12,plan_grounded,grounded,71.3912,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2028,18.865,0.605,18.26,0.12,plan_grounded,grounded,71.3912,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2029,18.865,0.605,18.26,0.12,plan_grounded,grounded,71.3912,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2030,18.865,0.605,18.26,0.12,plan_grounded,grounded,71.3912,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2031,18.865,0.605,18.26,0.1165,plan_grounded,grounded,69.309,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2032,18.865,0.605,18.26,0.113,plan_grounded,grounded,67.2267,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2033,18.865,0.605,18.26,0.1095,plan_grounded,grounded,65.1445,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2034,18.865,0.605,18.26,0.106,plan_grounded,grounded,63.0622,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2035,18.865,0.605,18.26,0.1025,plan_grounded,grounded,60.98,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2036,18.865,0.605,18.26,0.099,plan_grounded,grounded,58.8977,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2037,18.865,0.605,18.26,0.0955,plan_grounded,grounded,56.8155,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2038,18.865,0.605,18.26,0.092,plan_grounded,grounded,54.7333,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2039,18.865,0.605,18.26,0.0885,plan_grounded,grounded,52.651,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2040,18.865,0.605,18.26,0.085,plan_grounded,grounded,50.5688,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2041,18.865,0.605,18.26,0.0815,plan_grounded,grounded,48.4865,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2042,18.865,0.605,18.26,0.078,plan_grounded,grounded,46.4043,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2043,18.865,0.605,18.26,0.0745,plan_grounded,grounded,44.322,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2044,18.865,0.605,18.26,0.071,plan_grounded,grounded,42.2398,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2045,18.865,0.605,18.26,0.0675,plan_grounded,grounded,40.1575,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2046,18.865,0.605,18.26,0.064,plan_grounded,grounded,38.0753,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2047,18.865,0.605,18.26,0.0605,plan_grounded,grounded,35.9931,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2048,18.865,0.605,18.26,0.057,plan_grounded,grounded,33.9108,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2049,18.865,0.605,18.26,0.0535,plan_grounded,grounded,31.8286,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSBRAXX,BRA,NGS,2050,18.865,0.605,18.26,0.05,plan_grounded,grounded,29.7463,PERMISSIVE,CALIBRATED - pending PI sign-off,2025.0
BAU,PWRNGSCHLXX,CHL,NGS,2027,5.5205,0.0,5.5205,0.3,plan_grounded,proxy,52.2283,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2028,5.5205,0.0,5.5205,0.3,plan_grounded,proxy,52.2283,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2029,5.5205,0.0,5.5205,0.3,plan_grounded,proxy,52.2283,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2030,5.5205,0.0,5.5205,0.3,plan_grounded,proxy,52.2283,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2031,5.5205,0.0,5.5205,0.2875,plan_grounded,proxy,50.0522,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2032,5.5205,0.0,5.5205,0.275,plan_grounded,proxy,47.876,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2033,5.5205,0.0,5.5205,0.2625,plan_grounded,proxy,45.6998,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2034,5.5205,0.0,5.5205,0.25,plan_grounded,proxy,43.5236,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2035,5.5205,0.0,5.5205,0.2375,plan_grounded,proxy,41.3474,PERMISSIVE,CALIBRATED - pending PI sign-off,
BAU,PWRNGSCHLXX,CHL,NGS,2036,5.5205,0.0,5.5205,0.225,plan_grounded,proxy,39.1713,PERMISSIVE,CALIBRATED - pending PI sign-off,
